GOE602
0.3174383 -0.0167988
0.3251539 -0.0165294
0.3329125 -0.0162543
0.3407115 -0.0159741
0.3485482 -0.0156892
0.3564200 -0.0154001
0.3643244 -0.0151072
0.3722588 -0.0148111
0.3802205 -0.0145123
0.3882070 -0.0142112
0.3962157 -0.0139083
0.4042438 -0.0136041
0.4122891 -0.0132990
0.4203490 -0.0129932
0.4284213 -0.0126871
0.4365035 -0.0123808
0.4445933 -0.0120747
0.4526882 -0.0117690
0.4607859 -0.0114641
0.4688841 -0.0111601
0.4769803 -0.0108575
0.4850721 -0.0105563
0.4931573 -0.0102570
0.5012334 -0.0099597
0.5092980 -0.0096648
0.5173488 -0.0093723
0.5253833 -0.0090825
0.5333993 -0.0087953
0.5413943 -0.0085109
0.5493659 -0.0082295
0.5573118 -0.0079511
0.5652296 -0.0076759
0.5731170 -0.0074040
0.5809714 -0.0071355
0.5887907 -0.0068706
0.5965723 -0.0066093
0.6043139 -0.0063518
0.6120137 -0.0060982
0.6196701 -0.0058485
0.6272817 -0.0056028
0.6348469 -0.0053612
0.6423643 -0.0051237
0.6498324 -0.0048904
0.6572496 -0.0046614
0.6646146 -0.0044367
0.6719257 -0.0042165
0.6791815 -0.0040007
0.6863806 -0.0037895
0.6935214 -0.0035829
0.7006025 -0.0033809
0.7076224 -0.0031837
0.7145805 -0.0029913
0.7214760 -0.0028037
0.7283081 -0.0026210
0.7350762 -0.0024430
0.7417796 -0.0022700
0.7484176 -0.0021019
0.7549893 -0.0019388
0.7614943 -0.0017806
0.7679316 -0.0016275
0.7743007 -0.0014794
0.7806008 -0.0013364
0.7868311 -0.0011984
0.7929911 -0.0010656
0.7990799 -0.0009380
0.8050970 -0.0008155
0.8110424 -0.0006982
0.8169162 -0.0005861
0.8227189 -0.0004791
0.8284505 -0.0003772
0.8341113 -0.0002804
0.8397016 -0.0001886
0.8452216 -0.0001019
0.8506716 -0.0000203
0.8560518 0.0000564
0.8613624 0.0001281
0.8666037 0.0001948
0.8717759 0.0002566
0.8768793 0.0003135
0.8819141 0.0003655
0.8868805 0.0004126
0.8917788 0.0004549
0.8966093 0.0004923
0.9013722 0.0005250
0.9060677 0.0005528
0.9106966 0.0005760
0.9152592 0.0005946
0.9197562 0.0006087
0.9241881 0.0006183
0.9285554 0.0006236
0.9328588 0.0006246
0.9370987 0.0006214
0.9412756 0.0006140
0.9453903 0.0006027
0.9494431 0.0005874
0.9534346 0.0005683
0.9573655 0.0005453
0.9612362 0.0005187
0.9650473 0.0004885
0.9687993 0.0004547
0.9724928 0.0004174
0.9761283 0.0003768
0.9797064 0.0003329
0.9832276 0.0002858
0.9866926 0.0002356
0.9901017 0.0001823
0.9934556 0.0001260
0.9967549 0.0000669
1.0000000 0.0000050
